,Vocab,Word
11318,havmand,4219
11319,allerkæresten,153
11320,stopped,10595
11321,lukte,6607
11322,havsens,4229
11323,engellands,2176
11324,kirkegulv,5501
11325,præsten,8449
11326,nævner,7906
11327,nedbøje,7656
11328,nævned,7905
11329,sønnerne,11193
11330,ottende,8148
11331,grønneste,3937
11332,kirkedøren,5495
11333,billeder,641
11334,tårefuld,11866
11335,ramund,8551
11336,dronningen,1768
11337,hannem,4160
11338,standaf,10404
11339,blårgarn,870
11340,læder,6793
11341,bra,969
11342,søstrand,11207
11343,jætter,5331
11344,håndog,4871
11345,dymlingen,1898
11346,hug,4655
11347,blodet,766
11348,dennem,1562
11349,ladede,6210
11350,skibene,9491
11351,syvmed,11062
11352,ædele,13120
11353,stiv,10525
11354,kejserens,5449
11355,komne,5740
11356,kejseren,5448
11357,vinduet,12549
11358,såmed,11083
11359,gården,4053
11360,hæsselig,4936
11361,grine,3832
11362,vov,12706
11363,giveog,3611
11364,halvparten,4138
11365,skilte,9516
11366,mile,7219
11367,stode,10571
11368,skalke,9436
11369,tungluti,11755
11370,lustudilei,6639
11371,møllerens,7552
11372,stolten,10588
11373,adelus,19
11374,bådsmands,1211
11375,krusmusidus,5922
11376,krestomani,5850
11377,snurrevurrevip,10044
11378,ceremoni,1357
11379,karle,5415
11380,sæk,11108
11381,sækken,11109
11382,møller,7550
11383,datters,1514
11384,rotter,8797
11385,kryv,5945
11386,tyv,11833
11387,møllerhus,7553
11388,klapped,5549
11389,blegen,710
11390,skønjomfru,9788
11391,kælling,6108
11392,støvler,10841
11393,møllerdam,7551
11394,kællingen,6109
11395,vælling,12848
11396,røven,8962
11397,hev,4404
11398,hend,4322
11399,fornøjelse,2886
11400,haftmed,4113
11401,nøgle,7924
11402,lås,6779
11403,derfore,1575
11404,kærest,6134
11405,højenloft,4976
11406,lukked,6602
11407,oh,7964
11408,allerkærest,152
11409,dagså,1441
11410,trolove,11622
11411,morg,7323
11412,lønligen,6905
11413,æblet,13114
11414,rusten,8849
11415,karlen,5416
11416,vakker,12195
11417,enddog,2133
11418,falsk,2342
11419,vilden,12499
11420,øhan,13208
11421,døtre,2012
11422,bordden,941
11423,blodden,765
11424,forelsked,2786
11425,iville,5190
11426,fri–,3158
11427,mignår,7206
11428,udslagen,12006
11429,hården,4880
11430,vaske,12303
11431,breden,991
11432,stenden,10473
11433,stødte,10825
11434,ben–,541
11435,spillemændde,10267
11436,strandda,10636
11437,søsters,11206
11438,ligført,6426
11439,sandaf,9067
11440,knoglerne,5672
11441,hårgjorde,4890
11442,vår–,12817
11443,livmen,6494
11444,brudebænki,1044
11445,for–,3017
11446,vesselil,12441
11447,vintre,12610
11448,femhvo,2475
11449,træda,11683
11450,stedmoder,10443
11451,stram,10631
11452,strengselv,10667
11453,guldda,3968
11454,søvnen,11211
11455,ligget,6432
11456,haft,4111
11457,morgendrømmen,7328
11458,dinså,1665
11459,forgyldende,2806
11460,skrin,9617
11461,skrinfor,9618
11462,stedmor,10445
11463,farvelhvo,2393
11464,trænu,11708
11465,vilselv,12528
11466,ravnen,8585
11467,aftenenom,59
11468,hæææ,4943
11469,hæææi,4944
11470,b,336
11471,valravn,12213
11472,forvist,2986
11473,kæretil,6137
11474,røden,8932
11475,ædelstenevil,13122
11476,føderskal,3412
11477,irmelin,5165
11478,håndalt,4861
11479,ravnefod,8584
11480,gåetfrem,4037
11481,kæresten,6136
11482,sommerde,10154
11483,brudeseng,1049
11484,gåetfødte,4038
11485,lykkehusk,6666
11486,elverpigen,2122
11487,sønden,11181
11488,to–,11539
11489,åens,13032
11490,skikkelse,9506
11491,listed,6479
11492,gangeren,3504
11493,gled–,3658
11494,så–,11101
11495,leonoras,6358
11496,himmelblåvor,4446
11497,dame,1455
11498,svigtet,10942
11499,jamen,5205
11500,trevled,11575
11501,silkestrømper,9321
11502,æde,13118
11503,skumle,9668
11504,brødog,1128
11505,nedsvælge,7680
11506,ige,5042
11507,slanger,9811
11508,myldrende,7441
11509,kryb,5924
11510,krible,5852
11511,krablemad,5817
11512,anger,235
11513,diamantda,1626
11514,vogterne,12674
11515,spærred,10363
11516,guldaf,3966
11517,mystiske,7450
11518,quinde,8532
11519,malede,6972
11520,væv,12890
11521,knappenål,5659
11522,hønseben,4998
11523,skarpt,9457
11524,lagenet,6221
11525,trak,11541
11526,tråde,11676
11527,syed,11011
11528,gulvklud,3999
11529,sod,10055
11530,øl,13238
11531,mudderpøl,7383
11532,sladderen,9798
11533,udgik,11978
11534,slottet,9853
11535,hekse,4277
11536,fostre,3024
11537,synsk,11056
11538,snu,10041
11539,kætter,6168
11540,fabled,2290
11541,kloster,5615
11542,bragesnak,974
11543,brændevins,1113
11544,slinger,9844
11545,kærlighedsvinger,6155
11546,damen,1456
11547,bjælde,685
11548,jammersminde,5208
11549,sjælegave,9382
11550,trappen,11550
11551,dia,1624
11552,diadum,1625
11553,døre,1999
11554,vindu,12545
11555,dagslyset,1440
11556,nder,7647
11557,hængerde,4924
11558,portrætter,8387
11559,voksed,12677
11560,kasted,5430
11561,bygged,1192
11562,mure,7419
11563,ensomi,2217
11564,velfærdsdødedansen,12359
11565,københavnske,6174
11566,sgu,9257
11567,socialhjælp,10054
11568,klarede,5557
11569,tilskud,11430
11570,flinker,2623
11571,tyr,11814
11572,an…,253
11573,barnepi,406
11574,fredag,3041
11575,pjat,8301
11576,fyren,3314
11577,dansed,1492
11578,fyrede,3313
11579,kommunens,5739
11580,forbudt,2771
11581,lurede,6631
11582,facebook,2291
11583,regeringen,8609
11584,betale,587
11585,sigat,9280
11586,hop,4615
11587,kommunen,5738
11588,ringed,8726
11589,lørdag,6912
11590,forsørge,2945
11591,nemlig,7689
11592,desperat,1607
11593,fuck,3234
11594,økonomisk,13236
11595,herhan,4358
11596,kassen,5427
11597,fatted,2414
11598,månedsvis,7483
11599,kvalt,6010
11600,bersærk,547
11601,hæsligt,4935
11602,værkhey,12876
11603,bogen,905
11604,venderlet,12383
11605,veløvede,12372
11606,fjer,2561
11607,venderlettere,12384
11608,dogend,1698
11609,grundtvig,3863
11610,balslev,360
11611,landskabets,6262
11612,furede,3293
11613,voldenes,12688
11614,krige,5855
11615,kæmpet,6124
11616,våbnene,12767
11617,brigadeså,1000
11618,sørgeligt,11202
11619,talrig,11259
11620,grænsernes,3908
11621,linjer,6472
11622,tvangen,11780
11623,fremelsker,3092
11624,mistro,7268
11625,nag,7580
11626,frihedmed,3129
11627,lighed,6433
11628,sommernats,10178
11629,galskaben,3487
11630,paradisfreden,8206
11631,iskulden,5173
11632,forbløffede,2764
11633,dræber,1788
11634,fremtiden,3108
11635,uvist,12183
11636,revner,8681
11637,tålmodigt,11858
11638,frihedog,3130
11639,kært,6162
11640,dybest,1886
11641,klarest,5561
11642,lifligst,6412
11643,drik,1751
11644,styrkes,10776
11645,slægtens,9896
11646,marv,7035
11647,mandved,6997
11648,årtusinde,13095
11649,flinteøksen,2626
11650,harvens,4184
11651,mosefundets,7370
11652,plumpt,8363
11653,råt,8908
11654,kvadre,6008
11655,skimlet,9518
11656,skjoldet,9540
11657,alterboghar,179
11658,røbe,8928
11659,trilrer,11580
11660,grågøge,3883
11661,kukke,5971
11662,pusling,8485
11663,hygger,4810
11664,smug,9958
11665,manddomsdrømmen,6988
11666,landsbyklokken,6259
11667,aftenrøden,68
11668,stårog,10796
11669,korstegn,5805
11670,røstmå,8958
11671,gennembæve,3570
11672,toftog,11474
11673,lærkesange,6856
11674,sommerloft,10171
11675,gulnes,3996
11676,universet,12129
11677,ulevelig,12060
11678,zone,12995
11679,toneslog,11501
11680,svingemed,10954
11681,hjerteslår,4569
11682,sammesom,9058
11683,pulsereri,8468
11684,livstræets,6516
11685,õytte,13184
11686,ôeld,13183
11687,toneog,11494
11688,forbrænder,2768
11689,forbruger,2767
11690,feber,2447
11691,stigende,10490
11692,temperaturer,11313
11693,kreditkort,5847
11694,ketsjerkurere,5467
11695,gletsjer,3671
11696,bedøver,462
11697,besyngerdet,581
11698,guddommeligt,3946
11699,beror,546
11700,øved,13286
11701,rollen,8762
11702,prøverne,8455
11703,afbrudt,30
11704,desværre,1612
11705,søgt,11151
11706,forbrudt,2766
11707,normerfor,7778
11708,væren,12868
11709,åndbare,13049
11710,naturengår,7629
11711,forstanden,2911
11712,hjerternesøger,4562
11713,adskilte,26
11714,erfarer,2225
11715,imensvi,5084
11716,længselmod,6820
11717,essens,2248
11718,oceanet,7935
11719,nødt,7916
11720,kursen,6002
11721,forførende,2797
11722,væsener,12887
11723,havfruehalervil,4215
11724,befaler,466
11725,sigi,9290
11726,perfekte,8246
11727,skønnestnår,9792
11728,menneskehavet,7124
11729,sjatnår,9368
11730,roretved,8770
11731,forklaring,2829
11732,flimrende,2620
11733,magikers,6950
11734,ærme,13167
11735,magternes,6958
11736,luk,6600
11737,væropmærksom,12881
11738,oplyser,8063
11739,dinvej,1666
11740,tågenmellem,11850
11741,somvi,10202
11742,småfolk,9978
11743,forbløder,2763
11744,fristelsen,3147
11745,heler,4284
11746,magte,6952
11747,ogdyster,7958
11748,vigtigstemuskel,12490
11749,bevægehistoriens,620
11750,natom,7599
11751,pæl,8526
11752,glatog,3651
11753,solfaldets,10081
11754,strålevæld,10714
11755,droges,1766
11756,blikog,746
11757,hilste,4425
11758,hæld,4904
11759,fægted,3357
11760,pandefor,8193
11761,ørn,13262
11762,hjelmemærke,4509
11763,løverne,6925
11764,stærkei,10812
11765,hjerternes,4561
11766,opslog,8088
11767,ridderhjelm,8692
11768,danskeog,1502
11769,skælm,9739
11770,fægte,3356
11771,sjølunds,9402
11772,østersøens,13283
11773,engens,2179
11774,blomsterbed,786
11775,sølverkilden,11160
11776,ruinens,8813
11777,kongebolig,5753
11778,borgens,951
11779,skæmtsom,9749
11780,valdemar,12208
11781,kongehus,5757
11782,betrygged,603
11783,jægerskare,5329
11784,fløjden,2689
11785,stub,10738
11786,jægerhornets,5327
11787,klangde,5542
11788,messesang,7160
11789,sælsomt,11113
11790,sagnet,8982
11791,korser,5801
11792,natlig,7594
11793,jægere,5325
11794,hunde,4675
11795,toppeglimrer,11509
11796,gimles,3601
11797,bringerhanevinger,1007
11798,klaren,5558
11799,helte,4302
11800,kæmperim,6122
11801,gjalder,3617
11802,luren,6632
11803,kalderkæmper,5354
11804,morgenblund,7325
11805,stolper,10584
11806,knage,5654
11807,brage,972
11808,blusse,844
11809,gammens,3497
11810,kongesale,5768
11811,hildurs,4418
11812,skuerborgens,9654
11813,bueri,1142
11814,buegang,1141
11815,falderunder,2325
11816,skuldes,9663
11817,jubelsang,5283
11818,hjartvar,4506
11819,dan,1464
11820,fagefor,2305
11821,rolf,8757
11822,kragekækt,5826
11823,luerej,6581
11824,gruer,3853
11825,niddingsfærd,7711
11826,æggemild,13130
11827,tryg,11653
11828,svenske,10934
11829,luerend,6582
11830,kuermed,5967
11831,dane,1467
11832,tryllesværd,11668
11833,hjalte,4505
11834,bondeknøs,929
11835,bjarke,674
11836,markefenris,7022
11837,ulv,12062
11838,løveodin,6923
11839,kløve,5645
11840,bodvar,900
11841,blegne,712
11842,svømme,10997
11843,lejres,6352
11844,buerkam,1143
11845,luersynke,6585
11846,hjartvars,4507
11847,emmer,2124
11848,toppeglimre,11508
11849,vermund,12433
11850,alderdom,119
11851,fremfarne,3093
11852,ejderen,2070
11853,bekymring,525
11854,sørged,11199
11855,uffe,12035
11856,spage,10233
11857,dumme,1858
11858,mandighedsord,6993
11859,nemmed,7691
11860,faret,2376
11861,stumme,10752
11862,tyskere,11823
11863,toi,11480
11864,holmgang,4608
11865,losom,6557
11866,underfuldt,12078
11867,kantaf,5398
11868,danemarks,1470
11869,gæve,4088
11870,forsæt,2938
11871,tyskerne,11824
11872,overleve,8168
11873,fløjte,2692
11874,knitre,5667
11875,skræp,9638
11876,opgravede,8045
11877,hanog,4161
11878,flytted,2670
11879,randtids,8556
11880,tue,11732
11881,skede,9467
11882,rygtet,8867
11883,sejren,9190
11884,ildfra,5068
11885,ejder,2069
11886,nør,7930
11887,frode,3160
11888,bondemænd,932
11889,ældgammel,13141
11890,tysken,11822
11891,drengekan,1740
11892,leding,6324
11893,gåmod,4040
11894,sakser,9000
11895,slaver,9814
11896,hensender,4338
11897,leddet,6315
11898,hegnesdog,4267
11899,regnes,8620
11900,ledet,6322
11901,mejlfarsund,7083
11902,fyn,3311
11903,beskytter,558
11904,møens,7543
11905,gedser,3542
11906,rytterride,8885
11907,svindt,10950
11908,guldborgsund,3967
11909,genner,3574
11910,holster,4611
11911,vagrer,12190
11912,lyneborgersom,6683
11913,flodgør,2634
11914,tørster,11937
11915,slig,9840
11916,uvane,12178
11917,ranefra,8557
11918,tyre,11817
11919,danebod,1468
11920,frejdigt,3069
11921,gabet,3467
11922,plukkeaf,8359
11923,løbeskytte,6878
11924,moradset,7319
11925,strandetil,10646
11926,mysund,7451
11927,slivi,9850
11928,bemande,531
11929,snæver,10048
11930,nødig,7913
11931,farehjem,2372
11932,stjålen,10566
11933,ligneved,6440
11934,frugtbar,3177
11935,hegnet,4268
11936,signeden,9294
11937,opvokse,8106
11938,fægteog,3358
11939,morten,7365
11940,luther,6641
11941,munk,7412
11942,saksenland,8998
11943,pavens,8234
11944,peters,8258
11945,lærdom,6836
11946,paven,8233
11947,mene,7101
11948,stred,10651
11949,præked,8446
11950,modersmålog,7288
11951,grunded,3858
11952,vorherres,12703
11953,bogsom,910
11954,sildeog,9312
11955,prented,8404
11956,worms,12943
11957,rhinmin,8685
11958,forsvare,2929
11959,hussels,4706
11960,borgog,955
11961,fejg,2463
11962,lag,6217
11963,teglene,11301
11964,riddersalen,8693
11965,storfor,10606
11966,kejser,5447
11967,karl,5414
11968,tronenjeg,11631
11969,martyrkronen,7034
11970,halvanden,4135
11971,snes,10029
11972,stridenog,10676
11973,pende,8242
11974,slides,9837
11975,talehos,11253
11976,frændefolk,3221
11977,tave,11290
11978,bondes,936
11979,birkende,658
11980,plovdreng,8347
11981,messed,7159
11982,treven,11574
11983,plovkøring,8351
11984,ploven,8349
11985,nikked,7718
11986,purk,8477
11987,bisp,662
11988,børup,1340
11989,bondehors,927
11990,tugter,11735
11991,pilte,8281
11992,års,13090
11993,sejred,9189
11994,hjertefolkets,4547
11995,stoled,10579
11996,kæmped,6114
11997,frygted,3208
11998,bisper,663
11999,bondehånd,928
12000,udslukt,12010
12001,tavsen,11294
12002,bispestolen,664
12003,landhin,6252
12004,bondesøn,937
12005,klokke,5608
12006,christian,1370
12007,damp,1461
12008,hamrede,4146
12009,gotens,3779
12010,hjelm,4508
12011,fjendtligt,2560
12012,skreg,9601
12013,flygte,2658
12014,niels,7712
12015,juel,5289
12016,brag,971
12017,hejsede,4274
12018,nordhav,7767
12019,wessel,12911
12020,skræk,9630
12021,vallen,12211
12022,vrål,12726
12023,tordenskjold,11522
12024,sortladne,10217
12025,modtag,7303
12026,faren,2373
12027,morgendigt,7327
12028,stemmeforkynde,10458
12029,agtsom,104
12030,glemmeat,3662
12031,almagtog,169
12032,skab,9404
12033,blidsom,734
12034,sendtemit,9222
12035,omspændtemig,8009
12036,godhedskraftbefalte,3753
12037,sødemin,11135
12038,blødeog,890
12039,fyrste,3317
12040,sengen,9229
12041,udrusteat,12000
12042,mandmod,6995
12043,skillemig,9512
12044,hjælper,4592
12045,tyngsel,11813
12046,visseligderunder,12653
12047,fortvivle,2963
12048,pilede,8277
12049,øseog,13270
12050,rigeligtil,8700
12051,faderløsedin,2301
12052,ligelig,6419
12053,færden,3377
12054,svæk,10968
12055,askeendnu,301
12056,overraskebortrykke,8171
12057,pludselig,8356
12058,tillade,11414
12059,åndmed,13068
12060,viljebefale,12508
12061,udrust,11999
12062,golgata,3771
12063,angriber,239
12064,udstræk,12019
12065,glavind,3654
12066,harmmod,4176
12067,nedstyrt,7678
12068,vældig,12841
12069,armfra,278
12070,åndpå,13069
12071,nedbrudte,7655
12072,forund,2974
12073,lise,6474
12074,revser,8683
12075,troog,11634
12076,opfylde,8041
12077,vakre,12199
12078,pigers,8268
12079,vidste,12475
12080,kongedyb,5755
12081,strømmens,10730
12082,legen,6337
12083,willemoes,12929
12084,vidnet,12473
12085,voksen,12679
12086,sømænd,11175
12087,liljevånd,6458
12088,manddoms,6987
12089,falmede,2339
12090,blomstens,784
12091,blomsterflokken,793
12092,odden,7940
12093,døn,1996
12094,kristjan,5877
12095,kristian,5876
12096,parrer,8215
12097,faldnes,2332
12098,andensteds,214
12099,betynger,611
12100,gennemrejsen,3571
12101,sjunget,9377
12102,fjedre,2545
12103,snævre,10049
12104,udsendt,12002
12105,gladere,3632
12106,kost,5813
12107,gældbunden,4071
12108,ligevel,6424
12109,fængselet,3372
12110,vemodsrøst,12376
12111,hidtræde,4411
12112,livsfangen,6505
12113,gitterværket,3605
12114,krigen,5856
12115,stoler,10582
12116,landsoldat,6264
12117,beklager,519
12118,povl,8393
12119,bist,666
12120,faul,2427
12121,skælder,9738
12122,hols,4609
12123,maul,7052
12124,fedt,2456
12125,soldatens,10063
12126,hånet,4874
12127,tyske,11821
12128,slaveri,9815
12129,frederik,3048
12130,hersens,4392
12131,tapre,11284
12132,råbes,8896
12133,gangevi,3505
12134,fornyet,2881
12135,forynger,2989
12136,vakt,12201
12137,dvaletil,1876
12138,kvædei,6041
12139,glædeom,3712
12140,uår,12184
12141,groende,3837
12142,fremfærd,3094
12143,histoppe,4495
12144,øder,13200
12145,bøderog,1278
12146,hæv,4938
12147,forældet,3012
12148,trættes,11714
12149,legpå,6340
12150,tilje,11411
12151,agerlivs,93
12152,modtager,7305
12153,smager,9912
12154,ældes,13140
12155,sommermorgen,10175
12156,yppedes,12983
12157,hedenet,4250
12158,øster,13274
12159,fuglerøster,3246
12160,struben,10690
12161,isted,5181
12162,hedeog,4252
12163,øvre,13289
12164,stolk,10583
12165,tungeog,11748
12166,landstred,6266
12167,heltene,4307
12168,ungesom,12124
12169,hildetand,4417
12170,nordmand,7772
12171,djærve,1681
12172,schleppegrell,9141
12173,regned,8615
12174,hagl,4117
12175,læssøei,6868
12176,løvedet,6921
12177,hjertesår,4573
12178,blomsterså,814
12179,vænget,12854
12180,engehvert,2174
12181,lønfor,6902
12182,tilbagemed,11393
12183,heltedåd,4303
12184,blødeaf,888
12185,faldemed,2320
12186,løven,6922
12187,askegrå,302
12188,sejrden,9187
12189,middagdet,7174
12190,tordned,11526
12191,middagsstedetman,7179
12192,guldsædettil,3987
12193,dronningstol,1769
12194,als,173
12195,sli,9830
12196,ægirs,13131
12197,dørskal,2010
12198,springepå,10319
12199,gyldengrund,4011
12200,angler,237
12201,friseri,3139
12202,vennelagskal,12398
12203,kæmpeviserom,6127
12204,julidag,5310
12205,græderguldtårer,3896
12206,guldklang,3978
12207,perlerved,8254
12208,vemodssang,12377
12209,hvælve,4790
12210,rosenteltedem,8788
12211,juliheltefik,5311
12212,lejested,6349
12213,kløfterne,5641
12214,bækkensig,1236
12215,krattet,5840
12216,fugleskaren,3252
12217,havemindets,4205
12218,heltegrave,4304
12219,mindets,7239
12220,kampens,5379
12221,glansenaf,3640
12222,magtog,6960
12223,brudekransenog,1045
12224,stilleog,10511
12225,stemmeden,10455
12226,minderøst,7235
12227,amme,202
12228,sparesit,10240
12229,hjerteblod,4542
12230,skeden,9468
12231,drøned,1823
12232,bruden,1048
12233,jaord,5211
12234,drikkealt,1753
12235,liljevand,6457
12236,tredjemand,11568
12237,omså,8011
12238,priseog,8418
12239,skaldetog,9435
12240,skuer,9653
12241,snare,10006
12242,vågneden,12783
12243,rislende,8737
12244,dovneda,1717
12245,fritom,3156
12246,lettes,6373
12247,spættesmed,10366
12248,snekken,10026
12249,kranserden,5836
12250,rivesom,8743
12251,trøsteog,11720
12252,bugnende,1148
12253,høstedet,5009
12254,derommejeg,1590
12255,fædrenes,3354
12256,mindesit,7237
12257,findei,2505
12258,hyttefår,4832
12259,froom,3167
12260,vælden,12837
12261,slipperaf,9848
12262,ørnens,13267
12263,klo,5595
12264,stordåd,10603
12265,skærsommeri,9772
12266,danevang,1473
12267,vangen,12257
12268,svanesangen,10913
12269,strime,10685
12270,brydningstime,1081
12271,staar,10377
12272,røret,8952
12273,klaredag,5556
12274,svømmefrelst,10998
12275,drømmese,1812
12276,dansker,1503
12277,ættenfor,13174
12278,slettenlavt,9826
12279,dånende,1933
12280,bliveden,760
12281,ungersvende,12121
12282,svigter,10940
12283,flokkes,2638
12284,rådtil,8906
12285,bæreind,1253
12286,andemad,211
12287,alderdommen,120
12288,sommerligt,10170
12289,september,9239
